Project Name,Package Name,Package Depth,Line Length,Pachage Files
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/answerbinder/destination/single/chain/answerer/multiple,20,187,3
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/answerbinder/destination/single/chain/detector,19,178,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/answerbinder/destination/single/chain/detector/multiple,20,187,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/answerbinder/destination/single/chain/retriever,19,179,3
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/answerbinder/destination/single/specialanswerer,18,179,6
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common,15,138,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/answer,16,145,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/answer/retriever,17,155,3
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/answer/retriever/payload,18,163,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/elementgetter,16,152,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/list,16,143,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/list/checker,17,151,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/list/element,17,151,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/list/element/creator,18,159,4
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/list/element/creator/varquestion,19,171,3
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/list/element/getter,18,158,3
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/common/list/scanner,17,151,3
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/consolidate/datamigration,16,157,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/consolidate/pricing,16,151,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/consolidate/rating,16,150,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/disclosurestatement/group,16,157,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/disclosurestatement/item,16,156,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/disclosurestatement/question,16,160,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/disclosurestatement/workflow,16,160,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/initialiser/channeltype,16,155,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/initialiser/formula,16,151,3
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/initialiser/intentionstatus,16,159,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/initialiser/metainformation,16,159,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/initialiser/partneraccount,16,158,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/initialiser/policydescriptor,16,160,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/initialiser/policyid,16,152,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/initialiser/premium,16,151,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/initialiser/premium/id,17,154,3
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/ratingfactorbinder/binder,16,157,5
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/ratingfactorbinder/binder/answerer,17,166,6
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/structurecreator/chain,16,154,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/structurecreator/iterator,16,157,4
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/structurecreator/policy,16,155,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/structurecreator/relationship,16,161,5
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/structurecreator/sequence,16,157,3
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/structurecreator/sequence/additionalname,17,172,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/structurecreator/sequence/common,17,164,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/structurecreator/sequence/location,17,166,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/structurecreator/sequence/location/risk,18,171,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/drex/to/policy/policycreator/structurecreator/sequence/location/risk/premiumclass,19,184,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/dsl,11,106,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/dsl/comparator,12,117,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/dsl/descriptorcreator/chain/format/simple/attribute,16,154,4
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/dsl/descriptorcreator/chain/format/simple/format,16,151,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/dsl/descriptorcreator/chain/format/simple/format/multiple,17,160,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/dsl/descriptorcreator/chain/format/simple/format/single,17,158,4
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/dsl/descriptorcreator/chain/holder/parser/common,16,151,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/dsl/descriptorcreator/chain/holder/parser/fullentry,16,154,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/dsl/descriptorcreator/chain/holder/parser/mappingentry,16,157,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy,11,109,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to,12,112,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/answerers/custom,16,147,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/answerers/custom/phone,17,153,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/answerers/idle,16,145,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/answerers/item,16,145,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/answerers/item/custom,17,152,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/answerers/multiple,16,149,5
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/answerers/multiple/payment,17,157,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/answerers/nonsupported,16,153,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/answerers/text,16,145,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/clones/varquestion,16,149,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/clones/varquestion/getter,17,156,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/clones/varquestion/getter/group,18,162,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/clones/varquestion/getter/item,18,161,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/clones/varquestion/getter/question,18,165,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/answerloader/clones/varquestion/getter/workflow,18,165,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/recycling/clones/workflow,16,143,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/recycling/rules,15,133,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/recycling/rules/availability,16,146,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/recycling/rules/defaultanswer,16,147,1
,au/com/cgu/cudosui/sample/clean/service/ui/flow/mapper/drexpolicy/policy/to/drex/recycling/rules/showhide,16,142,2
,au/com/cgu/cudosui/sample/clean/service/ui/flow/phase,9,90,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/phase/prelaunching/processor,11,113,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/repeatability,9,98,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/rule/covers,10,96,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/rule/cx,10,92,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/rule/cx/covers,11,99,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/rule/cx/covers/creator/parser,13,114,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/rule/cx/covers/creator/type,13,112,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/structure,9,94,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/structure/common,10,101,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/structure/common/cloner,11,108,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/system,9,91,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/system/nongui,10,98,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/system/nongui/cee,11,102,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/system/nongui/cee/operation,12,112,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/system/nongui/cee/operation/actions,13,120,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/template,9,93,0
,au/com/cgu/cudosui/sample/clean/service/ui/flow/visibility/rule,10,100,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless,8,88,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/core,9,93,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/core/input,10,99,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/core/input/common,11,106,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/core/input/common/policy,12,113,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/core/input/common/policy/merge/full,14,124,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/dms,9,92,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper,9,95,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to,10,98,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy,11,105,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from,12,110,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from/cee,13,114,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from/cee/transaction,14,126,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from/cee/transaction/common,15,133,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from/cee/transaction/common/policy,16,140,1
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from/cee/transaction/common/policy/location,17,149,1
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from/cee/transaction/common/policy/location/fields,18,156,1
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from/cee/transaction/common/policy/location/risk,18,154,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from/cee/transaction/common/policy/location/risk/fields,19,161,1
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from/cee/transaction/common/policy/location/risk/premiumclass,19,167,0
,au/com/cgu/cudosui/sample/clean/service/ui/headless/mapper/to/policy/from/cee/transaction/common/policy/location/risk/premiumclass/fields,20,174,1
,au/com/cgu/cudosui/sample/clean/service/ui/mapper,8,86,0
,au/com/cgu/cudosui/sample/clean/service/ui/mapper/cee,9,90,0
,au/com/cgu/cudosui/sample/clean/service/ui/mapper/cee/common,10,97,0
,au/com/cgu/cudosui/sample/clean/service/ui/mapper/cee/common/initialisers,11,110,0
,au/com/cgu/cudosui/sample/clean/service/ui/mapper/cee/common/initialisers/policy,12,117,0
,au/com/cgu/cudosui/sample/clean/service/ui/mapper/cee/common/initialisers/policy/location,13,126,0
,au/com/cgu/cudosui/sample/clean/service/ui/mapper/cee/common/initialisers/policy/location/risk/premiumclass/insureditem,16,156,1
,au/com/cgu/cudosui/sample/clean/service/ui/mapper/cee/common/postprocessor,11,111,0
,au/com/cgu/cudosui/sample/clean/service/ui/mapper/cee/common/postprocessor/policy/location/risk/premiumclass/insureditem,16,157,1
,au/com/cgu/cudosui/sample/clean/service/ui/policy,8,86,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/bne/renewal,10,98,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/loader/mapper/special/common,12,115,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/loader/mapper/to,11,103,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/loader/mapper/to/policy,12,110,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/loader/mapper/to/policy/from,13,115,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/loader/mapper/to/policy/from/cee,14,119,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/loader/retriever,10,103,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/manager,9,94,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/renewal,9,94,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/schedule,9,95,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/structure,9,96,0
,au/com/cgu/cudosui/sample/clean/service/ui/policy/transaction,9,98,0
,au/com/cgu/cudosui/sample/clean/web,6,72,0
,au/com/cgu/cudosui/sample/clean/web/common,7,79,0
,au/com/cgu/cudosui/sample/clean/web/common/security,8,88,0
,au/com/cgu/cudosui/sample/clean/web/common/security/web,9,92,0
,au/com/cgu/cudosui/sample/clean/web/common/security/web/authentication,10,107,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/servlet,9,94,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/view,9,91,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/view/resolvers,10,101,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/view/resolvers/json,11,106,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/view/resolvers/json/clauses,12,114,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/view/resolvers/json/common,12,113,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/view/resolvers/json/offeringselection,12,124,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/view/resolvers/json/policy,12,113,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/view/resolvers/json/productoffering,12,122,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/view/resolvers/json/referrals,12,116,0
,au/com/cgu/cudosui/sample/clean/web/common/spring/view/resolvers/json/referrals/history,13,124,0
,au/com/cgu/cudosui/sample/clean/web/dashboard/common,8,89,0
,au/com/cgu/cudosui/sample/clean/web/dashboard/policy,8,89,0
,au/com/cgu/cudosui/sample/clean/web/labs,7,77,0
,au/com/cgu/cudosui/sample/clean/web/labs/interaction,8,89,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow,8,80,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/common/nongui,10,94,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/common/nongui/cee,11,98,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/common/nongui/cee/operation,12,108,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/common/nongui/cee/operation/lifecycle,13,118,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/common/nongui/cee/operation/lifecycle/inspector,14,128,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation,9,95,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy,10,102,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel,12,120,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/common,13,127,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/common/transaction,14,139,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/copy,14,131,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/renewal,14,134,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction,14,138,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction/edit,15,143,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction/edit/amendment,16,153,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction/edit/cancellation,16,156,2
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction/edit/conversion,16,154,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction/edit/endorsement,16,155,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction/edit/endorsement/latest,17,162,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction/edit/endorsement/snapshot,17,164,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction/edit/lapse,16,149,4
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction/edit/reinstatement,16,157,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/transaction/edit/ri,16,146,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/staff/view,14,131,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction,15,149,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction/create,16,156,4
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction/edit,16,154,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction/edit/amendment,17,164,3
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction/edit/cancellation,17,167,2
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction/edit/close,17,160,4
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction/edit/conversion,17,165,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction/edit/endorsement,17,166,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction/edit/lapse,17,160,3
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction/edit/renewal,17,162,3
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/channel/sunrise/callback/transaction/load,16,154,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/operation/common,12,119,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/initialisation/policy/replication,11,114,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/interaction/question,10,101,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main,9,85,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/customitem,10,96,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/customitem/correspondence,11,111,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/customitem/correspondence/interactive,12,123,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/customitem/offering,11,105,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/customitem/offering/selector/operation,13,124,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/customitem/premium,11,104,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/customquestion,10,100,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction,10,97,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/common/payments,12,113,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/repeatability,11,111,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/repeatability/item,12,116,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/repeatability/question,12,120,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/repeatability/workflow,12,120,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/staffpanel/correspondence,12,123,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/staffpanel/correspondence/composewizard,13,137,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/staffpanel/referrals,12,118,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel,11,106,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/clauses/common,13,121,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/clauses/common/tab,14,125,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/clauses/custom/common,14,128,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/common/drex,13,118,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/disclosures/renderer,13,127,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/errors,12,113,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/errors/renderer,13,122,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/errors/renderer/level,14,128,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/interestedparties/render,13,131,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals,12,116,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/interaction,13,128,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/interaction/handler,14,136,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/interaction/handler/flow,15,141,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/interaction/handler/flow/action,16,148,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/interaction/handler/flow/action/state,17,154,2
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/renderer,13,125,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/renderer/content/location/common,16,149,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/renderer/content/location/global,16,149,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/renderer/content/location/nondrex,16,150,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/renderer/content/location/premiumsummary,16,157,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/interaction/toppanel/referrals/renderer/content/location/question,16,151,1
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/nongui,10,92,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/nongui/cee,11,96,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/nongui/cee/operation,12,106,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/nongui/cee/operation/renewal,13,114,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/nongui/cee/operation/transaction,13,118,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/nongui/correspondence,11,107,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/nongui/interaction,11,104,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/nongui/sunrise,11,100,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/nongui/sunrise/operation,12,110,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/main/nongui/transaction,11,104,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/system,9,87,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/system/nongui,10,94,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/system/nongui/cee,11,98,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/system/nongui/cee/operation,12,108,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/system/nongui/cee/operation/actions,13,116,0
,au/com/cgu/cudosui/sample/clean/web/ui/flow/template,9,89,0
,au/com/cgu/cudosui/sample/clean/web/ui/policy,8,82,0
,au/com/cgu/cudosui/sample/clean/web/ui/policy/bne/renewal,10,94,0
,au/com/cgu/cudosui/sample/clean/webservice,6,79,0
,au/com/cgu/cudosui/sample/clean/webservice/ui,7,82,0
,au/com/cgu/cudosui/sample/clean/webservice/ui/external,8,91,0
,au/com/cgu/cudosui/sample/clean/webservice/ui/external/bizintelligence,9,107,0
,au/com/cgu/cudosui/sample/clean/webservice/ui/external/policy,9,98,0
,au/com/cgu/cudosui/sample/clean/webservice/ui/headless,8,91,0
,au/com/cgu/cudosui/sample/clean/webservice/ui/headless/core,9,96,0
,au/com/cgu/cudosui/sample/clean/webservice/ui/headless/core/input,10,102,0
